Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
Escritório,15346547,Escritório,24 500 ,907 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,1998,B-,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório,15346546,Escritório,54 200 ,411 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,1998,B-,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja,15346543,Loja,245 000 ,673 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,364 m²,,1998,B-,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédios - Centro de Braga,15260382,Prédio,550 000 ,632 ,Braga (distrito),Braga,São Victor,,41.564188,-8.405681,,,870 m²,1 000 m²,1940,Isento,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/ 2149 m2 para Construção de Moradia Unifamiliar,15249053,Terreno,139 000 ,65 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.55498,-8.45048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório em Braga, São Vicente",15203726,Escritório,23 000 ,852 ,Braga (distrito),Braga,São Vicente,,41.555009126318,-8.4236815724737,,,,,,G,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 remodelado em Maximínos,15201484,Apartamento,149 900 ,1 153 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,T4,,130 m²,,,A+,,,,,,,,,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja próxima do centro para venda,15201440,Loja,100 000 ,840 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,,,119 m²,,,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja para venda próxima do centro,15201418,Loja,100 000 ,1 429 ,Braga (distrito),Braga,São Vicente,,41.49028,-8.44113,,,70 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em S. Vitor para venda,15201368,Loja,117 000 ,1 286 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,,,91 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casas modulares em Madeira,15130967,Moradia,55 000 ,550 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.53993,-8.4078,T3,2,100 m²,,,A+,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Gualtar,Braga",14801255,Terreno,51 200 ,311 ,Braga (distrito),Braga,Gualtar,,41.5649223,-8.388491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 Venda em Merelim (São Pedro) e Frossos,Braga",14772145,Moradia,195 000 ,650 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,41.58088,-8.453648,T4,,300 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja Venda Braga,14667288,Loja,190 000 ,1 583 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,,,120 m²,120 m²,,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja em Braga, Ferreiros",14660800,Loja,91 000 ,392 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.56211,-8.438464,,,232 m²,,,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja em Braga, Ferreiros",14660801,Loja,42 000 ,583 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.535546,-8.442606,,,72 m²,,,D,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotes em Guisande,14630389,Terreno,50 000 ,83 ,Braga (distrito),Braga,Guisande e Oliveira (São Pedro),,41.525791,-8.44505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotes em Guisande,14630158,Terreno,30 000 ,100 ,Braga (distrito),Braga,Guisande e Oliveira (São Pedro),,41.525791,-8.44505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotes em Guisande,14629591,Terreno,35 000 ,117 ,Braga (distrito),Braga,Guisande e Oliveira (São Pedro),,41.525791,-8.44505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Venda em Merelim (São Pedro) e Frossos,Braga",15387760,Loja,19 000 ,543 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,41.58088,-8.453648,,,35 m²,,1987,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armazém  Venda em Celeirós, Aveleda e Vimieiro,Braga",15387753,Armazém,785 000 ,394 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,41.5147438,-8.455491,,,,,1997,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 990 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/ 1040 m2 para Construção de Moradia Unifamiliar,15249052,Terreno,,,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.55498,-8.45048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotes em Palmeira,15228275,Terreno,55 000 ,160 ,Braga (distrito),Braga,Palmeira,,41.5833321,-8.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrenos em Palmeira para Moradias,15157429,Terreno,61 000 ,164 ,Braga (distrito),Braga,Palmeira,,41.5952,-8.43487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno de 440 m2 em Braga,14972730,Terreno,121 000 ,275 ,Braga (distrito),Braga,Gualtar,,41.563648223877,-8.3872404098511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
Vendo bouça no Gerês,14894817,Terreno,19 000 ,1 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.56381,-8.42135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote Terreno Gualtar Braga,14856494,Terreno,53 000 ,221 ,Braga (distrito),Braga,Gualtar,,41.5693,-8.37718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para Construção,14793354,Terreno,85 000 ,50 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.550025,-8.383364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em Fraião,14766530,Loja,320 000 ,3 422 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,,,"93,50 m²",,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em Fraião,14766512,Loja,360 000 ,3 450 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,,,"104,35 m²",,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em Fraião,14766452,Loja,185 000 ,1 979 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,,,"93,50 m²",,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em Fraião,14766448,Loja,210 000 ,2 100 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.5364075,-8.4004,,,100 m²,,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Café / Snack Bar Trespasse Braga,14667279,Trespasses,25 000 ,417 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.55065,-8.425066,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predio em pleno centro historico,14579713,Prédio,195 000 ,2 786 ,Braga (distrito),Braga,São Vicente,,41.56211,-8.43846,,,70 m²,,,,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Apartamento - T3 - Real, Dume E Semelhe",14468671,Apartamento,179 000 ,1 193 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,T3,,150 m²,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Apartamento - T3 - Real, Dume E Semelhe",14468674,Apartamento,174 000 ,1 160 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,T3,,150 m²,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Apartamento - T3 - Real, Dume E Semelhe",14468596,Apartamento,195 000 ,1 300 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,T3,,150 m²,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Apartamento - T3 - Real, Dume E Semelhe",14468602,Apartamento,185 000 ,1 233 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,T3,,150 m²,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Apartamento - T3 - Real, Dume E Semelhe",14468608,Apartamento,185 000 ,1 233 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,T3,,150 m²,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote para Construção de Moradia,14370322,Terreno,37 500 ,205 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,41.54503,-8.39942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno - 6 lotes geminados,14335429,Terreno,155 000 ,78 ,Braga (distrito),Braga,Cabreiros e Passos (São Julião),,41.53954,-8.488294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRESPASSE: Estabelecimento comercial em Óptima Localização,13161934,Trespasses,67 500 ,493 ,Braga (distrito),Braga,Gualtar,,41.56419,-8.40568,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRENO PARA CONSTRUÇÃO EM ALTURA,13017175,Terreno,230 000 ,807 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.552057523827,-8.4349817440148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para Construção,12913051,Terreno,43 500 ,132 ,Braga (distrito),Braga,Espinho,,41.54503,-8.39942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção em Tenões com vistas para a Cidade,12380140,Terreno,250 000 ,300 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.550025,-8.383364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno p/ construção - Tebosa,11540764,Terreno,245 000 ,33 ,Braga (distrito),Braga,Tebosa,,41.52579,-8.44505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio centro São Vitor - Braga,11462854,Prédio,299 000 ,949 ,Braga (distrito),Braga,São Victor,,41.55773,-8.40645,,,315 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote industrial para construção.,10268038,Terreno,180 000 ,54 ,Braga (distrito),Braga,Sobreposta,,41.54883,-8.32558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote Industrial com bons acessos.,10251706,Terreno,640 000 ,31 ,Braga (distrito),Braga,São Victor,,41.5693,-8.40698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente lote em terreno,10223215,Terreno,49 000 ,297 ,Braga (distrito),Braga,Gualtar,,41.56419,-8.40568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de terreno, 185m2 em Gualtar",10223182,Terreno,38 000 ,205 ,Braga (distrito),Braga,Gualtar,,41.57213,-8.37988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote situado em Braga,10222927,Terreno,78 000 ,150 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,41.54503,-8.39942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda - Terreno para construção - Real, Dume E Semelhe",10141564,Terreno,38 000 ,226 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.56978259424,-8.4394417873783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio no Coração de Braga Centro Histórico,9989383,Prédio,800 000 ,825 ,Braga (distrito),Braga,São Vicente,,41.56211,-8.43846,,,970 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para Construção em Palmeira,9892048,Terreno,1 200 000 ,70 ,Braga (distrito),Braga,Palmeira,,41.59153,-8.44784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja -  Ferreiros,6817676,Loja,48 000 ,667 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.535376,-8.448388,,,72 m²,,,Isento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Com viabilidade de construção de prédio,2934368,Terreno,1 150 000 ,575 ,Braga (distrito),Braga,Gualtar,,41.56419,-8.40568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção em altura,15363976,Terreno,1 250 000 ,3 125 ,Braga (distrito),Braga,Lomar e Arcos,,41.5282083,-8.4303207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório  Venda em Braga (São Vicente),Braga",15383157,Escritório,23 000 ,852 ,Braga (distrito),Braga,São Vicente,,41.55434,-8.422925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Venda em Ferreiros e Gondizalves,Braga",15383147,Loja,42 000 ,583 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.5308228,-8.441428,,,72 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Venda em Ferreiros e Gondizalves,Braga",15383174,Loja,91 000 ,392 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.5308228,-8.441428,,,232 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote moradia familiar,15393309,Terreno,39 000 ,116 ,Braga (distrito),Braga,Palmeira,,41.58106,-8.42703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trespasse de café c/ Euromilhões,15322470,Trespasses,100 000 ,250 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,41.56642,-8.450972,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para Moradia em Banda Gualtar,15282279,Terreno,49 000 ,284 ,Braga (distrito),Braga,Gualtar,,41.57068,-8.38491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno Florestal - Nogueira,15208645,Terreno,33 000 ,1 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
