Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
"Terreno  Venda em Sequeira,Braga",15228177,,44 000 ,256 ,Braga (distrito),Braga,Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Esporões,Braga",15228178,,120 000 ,155 ,Braga (distrito),Braga,Esporões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Real, Dume e Semelhe,Braga",15228175,,50 000 ,161 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Braga (São Vítor),Braga",15228165,,75 000 ,417 ,Braga (distrito),Braga,São Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Este (São Pedro e São Mamede),Braga",15228161,,100 000 ,229 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Lotes em Tenões para venda,15201487,,300 000 ,266 ,Braga (distrito),Braga,Nogueiró e Tenões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio no Campo da Vinha para venda,15201451,,800 000 ,889 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,900 m²,,,,,,,,,,,,,Em construção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio para reconstrução no centro da cidade,15201442,,699 000 ,1 589 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,440 m²,,,,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio no centro da cidade para reconstrução,15201392,,1 300 000 ,1 625 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,800 m²,,,,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de terreno para construção,15201344,,50 000 ,269 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prédio no centro de Braga, para venda",15201336,,380 000 ,1 206 ,Braga (distrito),Braga,São Victor,,,,315 m²,,,,,,,,,,,,,Para recuperar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotes em Escudeiros para moradias geminadas,15201294,,35 000 ,88 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESCRITÓRIO- S. LÁZARO,15140688,,57 000 ,1 239 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de terreno,15158496,,120 000 ,242 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção de moradia em São Pedro de Este - Braga,15129938,,42 500 ,85 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja - 100% Financiado,15068624,,99 000 ,900 ,Braga (distrito),Braga,São Victor,,,,110 m²,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Restaurante  Trespasse em Nogueira, Fraião e Lamaçães,Braga",15036773,,60 000 ,429 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Padaria/Pastelaria para trespasse em São Pedro - Braga,14991608,,80 000 ,727 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório  Venda em Braga (São Vicente),Braga",14968862,,125 000 ,2 273 ,Braga (distrito),Braga,São Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório  Venda em Braga (São Vicente),Braga",14968854,,69 000 ,1 816 ,Braga (distrito),Braga,São Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Real, Dume e Semelhe,Braga",14968853,,300 000 ,41 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Urban land/Land em Braga, Vila Nova De Famalicão REF:BS_19987",14962474,,109 000 ,73 ,Braga (distrito),Braga,São Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja em Braga, São Pedro Merelim",14952617,,71 000 ,452 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,,157 m²,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vendo terreno gaveto 480 m2,14836045,,75 000 ,156 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrenos em Nogueira a partir de 1600m2,14813234,,125 000 ,78 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Trespasse em Nogueira, Fraião e Lamaçães,Braga",14807686,,67 000 ,744 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14807677,,57 500 ,171 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Morreira e Trandeiras,Braga",14800703,,300 000 ,30 ,Braga (distrito),Braga,Morreira e Trandeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Ferreiros e Gondizalves,Braga",14795641,,67 500 ,185 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Ferreiros e Gondizalves,Braga",14790647,,55 000 ,239 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14790639,,500 000 ,75 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14790624,,54 250 ,203 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Celeirós, Aveleda e Vimieiro,Braga",14788601,,72 500 ,213 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 Venda em Celeirós, Aveleda e Vimieiro,Braga",14788598,,375 000 ,781 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,T4,,480 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório  Venda em Braga (Maximinos, Sé e Cividade),Braga",14777124,,165 000 ,1 100 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Santa Lucrécia de Algeriz e Navarra,Braga",14772158,,45 000 ,2 ,Braga (distrito),Braga,Santa Lucrécia de Algeriz e Navarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Sequeira,Braga",14772156,,450 000 ,15 ,Braga (distrito),Braga,Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 Venda em Merelim (São Paio), Panoias e Parada de Tibães,Bra",14772147,,495 000 ,3 194 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",,T4,,155 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Real, Dume e Semelhe,Braga",14772132,,47 500 ,288 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14772130,,317 500 ,706 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Merelim (São Paio), Panoias e Parada de Tibães,Braga",14759550,,80 000 ,26 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote Venda Braga,14667291,,127 000 ,194 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote Venda Braga,14667266,,48 000 ,253 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno Venda Braga,14667247,,77 500 ,144 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Sobreposta,Braga",14658442,,45 000 ,135 ,Braga (distrito),Braga,Sobreposta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Crespos e Pousada,Braga",14658441,,66 000 ,72 ,Braga (distrito),Braga,Crespos e Pousada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Real, Dume e Semelhe,Braga",14658437,,49 235 ,293 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Espinho,Braga",14658435,,160 000 ,109 ,Braga (distrito),Braga,Espinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Mire de Tibães,Braga",14658433,,39 000 ,168 ,Braga (distrito),Braga,Mire de Tibães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Crespos e Pousada,Braga",14658422,,41 000 ,63 ,Braga (distrito),Braga,Crespos e Pousada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14658420,,47 500 ,279 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Gualtar,Braga",14657372,,35 000 ,189 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14657368,,275 000 ,151 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Mire de Tibães,Braga",14657363,,150 000 ,234 ,Braga (distrito),Braga,Mire de Tibães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Palmeira,Braga",14657349,,317 500 ,135 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Gualtar,Braga",14657346,,75 000 ,234 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Gualtar,Braga",14657335,,60 000 ,588 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Celeirós, Aveleda e Vimieiro,Braga",14657324,,80 000 ,139 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Adaúfe,Braga",14657295,,346 000 ,38 ,Braga (distrito),Braga,Adaúfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T5 Venda em Nogueira, Fraião e Lamaçães,Braga",14655388,,650 000 ,650 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,T5,,1 000 m²,,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Ruilhe,Braga",14554261,,55 000 ,13 ,Braga (distrito),Braga,Ruílhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Braga (São Vítor),Braga",14554210,,80 000 ,194 ,Braga (distrito),Braga,São Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terreno  Venda em Ruilhe,Braga",14504239,,74 235 ,33 ,Braga (distrito),Braga,Ruílhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja Braga,14363779,,96 400 ,551 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,175 m²,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de Terreno  Venda em Real, Dume e Semelhe,Braga",14030971,,105 000 ,212 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vende-se Lote Palmeira - p/construção moradia Banda - Excelente Locali,13675978,,45 000 ,223 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantástico Restaurante em Tenões - Braga,12573367,,185 000 ,974 ,Braga (distrito),Braga,Nogueiró e Tenões,,,,190 m²,190 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOTE DE GAVETO - GUALTAR - BRAGA,12141160,,55 000 ,167 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urbano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOTE P/ CONSTRUÇÃO INDIVIDUAL - S. MAMEDE D ESTE - BRAGA,12141166,,75 000 ,142 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urbano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
